1141,-7288.9,-767.27,-3107.1,-514.71,1142.2,418.83,0,-4425.8,-1545.8,-4901.7,-854.8,-2455.5,1089.2,0,2
1151,-7269.2,-833.14,-3434,-481.8,1138.6,454.54,0,-4406.1,-1502.9,-4984.9,-1053,-2244.9,974.55,0,2
1161,-7274.8,-843.63,-3755,-431.46,1135.6,470.58,0,-4381.4,-1660.7,-4988.8,-1157,-2066.1,890.56,0,2
1171,-7297.8,-821.33,-3939.5,-409.04,1124.5,475.42,0,-4321.6,-1798.2,-5052.1,-1146.9,-1816.7,802.16,0,2
1181,-7399.1,-757.28,-3972.4,-379.89,1091.3,471.19,0,-4314.2,-1975.7,-5133.3,-1108.3,-1619.1,756.46,0,2
1191,-7494,-674.49,-3993.1,-309.65,1029.3,485.78,0,-4432.9,-2067.1,-5026.7,-959.76,-1341,719.09,0,2
1201,-7534.4,-521.58,-4207.2,-228.99,940.79,514,0,-4611.8,-2019.1,-4963.3,-827.31,-1153.2,678.29,0,2
1211,-7568.9,-393.5,-4377.2,-176.56,879.97,542.64,0,-4691.9,-1844,-4890.1,-686.77,-864.25,600.41,0,2
1221,-7724.6,-292.71,-4395.2,-143.6,835.91,580.02,0,-4801.9,-1431.2,-4613.7,-666.71,-680.62,537.37,0,2
1231,-7863.3,-236.67,-4369.4,-141.55,773.84,597.06,0,-4968.9,-1192.2,-4370.9,-734.14,-451.45,446.94,0,2
1241,-8050.4,-194.44,-4300.6,-127.45,710.29,614.77,0,-5186.4,-880.73,-4244.4,-812.82,-314.93,377.6,0,2
1251,-8215.3,-181.59,-4251.5,-153.43,661.26,600.5,0,-5250.1,-824.1,-4095.1,-945.35,-104.12,282.95,0,2
1261.1,-8555.1,-81.324,-4264.3,-207.72,576.35,580.84,0,-5379.7,-829.79,-3717.7,-1036.9,18.997,239.09,0,2
1271.1,-8912.2,-10.252,-4403.7,-237.39,516.84,586.36,0,-5538,-908.03,-3712.3,-1137.9,142.72,179.05,0,2
1281.1,-9324,94.589,-4459.2,-277.53,455.82,578.35,0,-5768.3,-1010.8,-3601.8,-1161,234.49,144.65,0,2
1291.1,-9680.4,219.04,-4340.1,-335.64,417.54,569.31,0,-5858,-1086.3,-3440.1,-1142,351.18,114.48,0,2
1301.1,-10062,416.05,-4319.5,-386.34,351.63,560.66,0,-5834.3,-1096.9,-3304,-1119.4,410.62,102.62,0,2
1311.1,-10305,560.84,-4352.3,-376.67,307.63,568.46,0,-5773.2,-1041.2,-3007.5,-1074.3,485.27,74.49,0,2
1321.1,-10535,824.63,-4273.3,-369.22,295.18,567.11,0,-5731.9,-828.38,-2788.1,-1043.4,510.91,66.33,0,2
1331.1,-10678,1144.3,-3918.7,-404.23,308.14,537.76,0,-6231.6,-1001.1,-4278.9,-1131.6,603.54,-38.889,0,2
1341.1,-10864,1522.9,-3422.3,-481.45,288.95,525.98,0,-9128.3,41.586,-5781.5,-1314.4,880.92,-158.51,0,2
1351.1,-10901,1796.9,-3138.4,-598.51,228.67,540.15,0,-14039,548.48,-5775.5,-1280,1391.5,-100.02,0,2
1361.1,-10796,2130.3,-2887.8,-789.44,204.15,517.9,0,-17460,-1075.7,-1614.8,-1300.9,1392.1,-219.33,0,2
1371.1,-10756,2331.7,-2566.7,-1113.8,196.75,482.09,0,-12646,-1754.5,-413.95,-1216.9,805.68,-561.66,0,2
1381.2,-10700,2442,-2084.8,-1405.3,176.53,460.51,0,-5915.4,-482.22,-1859.2,-1204.4,736.89,-641.13,0,2
1391.2,-10477,2189.7,-1822.4,-1872.3,154.44,389.26,0,-4185.3,-125.15,-2927.9,-1310.3,925.61,-424.65,0,2
1401.2,-10177,1891.6,-1309.3,-2269.2,122.2,305.34,0,-4338.6,-1154.9,-4212.4,-1507.7,1045.2,-341.19,0,2
1411.2,-9882,1462.2,-963.21,-2709.6,51.451,197.4,0,-5422.4,-1858.1,-4434.8,-1788.4,1068.2,-409.95,0,2
1421.2,-9275,818.82,-885.11,-3285,-70.595,22.336,0,-6650.7,-2285.4,-4215.4,-1736.6,975.88,-394.76,0,2
1431.2,-8423,321.7,-1510.2,-3686.5,-147.92,-131.03,0,-6930.6,-2567.2,-3902.4,-1393.9,772.17,-274.87,0,2
1441.2,-7243.7,-307.82,-2521.4,-4135.9,-111.17,-306.26,0,-6978.5,-2490.6,-3921.5,-1109.9,670.48,-176.48,0,2
1451.2,-6518.8,-672.01,-3803.8,-4423,89.879,-364.05,0,-7361.4,-2079.5,-4161.7,-552.75,549.71,54.455,0,2
1461.2,-5511.3,-734.8,-6754.3,-4636.4,508.66,-157.65,0,-8034.7,-1447.7,-4131.6,-160.26,437.16,232.5,0,2
1471.2,-4943.6,-1909.7,-8347.3,-4207.8,1158.8,473.35,0,-8123.6,-1414.4,-3873.7,245.22,219.08,389.32,0,2
1481.2,-4736.8,-4546.4,-9203.3,-2799.7,2039.7,1325.7,0,-7526.2,-1325.3,-3968.1,323.64,66.353,397.89,0,2
1491.3,-4794,-5813.5,-9533.5,-1483.4,2612.7,1452.2,0,-7193.3,-1177.2,-3815.7,253.62,-80.86,367.12,0,2
1501.3,-5357.5,-4524.7,-9461.7,110.43,3518.9,967.18,0,-7197.8,-982.36,-3630.9,243.1,-182.58,387.95,0,2
1511.3,-6335.1,-2290,-7525.4,719.86,4134.2,690.65,0,-7498.5,-784.63,-3621.4,345.98,-328.86,494.98,0,2
1521.3,-7162,-263.43,-5797.3,1075.8,4592.9,638.7,0,-7676.4,-636.79,-3424.7,431.24,-411.38,566.7,0,2
1531.3,-7455.7,608.75,-5613.1,1176.4,4831.1,671.01,0,-7374.2,-554.57,-3512.9,454.33,-508.85,663.85,0,2
1541.3,-7912.3,1363,-5863.7,1055.4,5101.4,669.47,0,-6968.8,-550.06,-3364.9,391.07,-533.31,683.47,0,2
1551.3,-8397.5,1784.7,-6140.7,839.62,5247,632.11,0,-6963,-502.41,-2959.9,282.37,-526.07,712.2,0,2
1561.3,-9133.7,2392.3,-6373.6,662.82,5343.4,621.72,0,-7103.2,-333.59,-2592.8,212.9,-524.03,740.17,0,2
1571.3,-9785.2,2756,-6181.6,548.94,5336.9,735.68,0,-7129.4,-267.81,-2537.3,137.22,-500.7,772.06,0,2
1581.3,-10366,2786.5,-5678,413.2,5244.3,961.75,0,-7238.8,-365.09,-2600.1,60.195,-459.2,778.83,0,2
1591.3,-10205,2376,-5869.4,234.88,5106.9,1061.6,0,-7345.1,-393.28,-2508.7,-5.1942,-388,761.5,0,2
1601.3,-9543.2,1844.6,-6223.7,-81.161,4987.4,982.26,0,-7488.1,-271.41,-2537.1,-7.9729,-369.46,783.38,0,2
1611.4,-8595.6,1437.2,-6386.1,-339.09,4937.4,796.09,0,-7532.9,-334.21,-2660.7,-34.289,-393.34,833.66,0,2
1621.4,-8060.2,1464.5,-6233.6,-619.92,4830.1,616.8,0,-7577.4,-765.27,-3193,-67.529,-446.64,827.02,0,2
1631.4,-7840.7,1361.5,-5736,-790.2,4688.5,552.37,0,-7425.4,-775.14,-3400.3,-87.258,-470.07,762.88,0,2
1641.4,-7995,1267.5,-5335.1,-925.16,4446.7,496.57,0,-7150.6,-363.94,-3351.2,69.218,-511.01,734.68,0,2
1651.4,-8006.9,1263.7,-5412,-930.86,4228.6,448.52,0,-6987.8,-328.61,-3205.5,268.31,-577.43,834.58,0,2
1661.4,-7727.9,1458.9,-5646.4,-946.79,3981,395.84,0,-7021.1,-458.95,-3053.5,376.59,-609.29,867.29,0,2
1671.4,-7326.2,1673.3,-5637.3,-957.71,3753.5,362.68,0,-7035.7,-422.88,-2870.1,588.28,-655.96,864.09,0,2
1681.4,-7133.1,1561.3,-5044.2,-869.7,3423.3,332.38,0,-7315.9,-214.52,-2920.8,660.53,-679.51,887.49,0,2
1691.4,-6856,1353.6,-4465.6,-799.88,3095.5,283.35,0,-7437.6,-233.51,-2943.5,702.16,-687.84,853.72,0,2
1701.4,-6521.1,1146.9,-4413.3,-755.63,2705.9,219.35,0,-7459.6,-55.618,-2820.5,766.71,-702.7,807.91,0,2
1711.4,-6126,818.22,-4379,-684.59,2408.1,178.59,0,-7420.8,140.25,-2739.5,857.26,-711.83,786.4,0,2
1721.4,-5949.1,330.92,-3949.7,-469.02,1939.5,65.375,0,-7184.4,352.09,-2791,904.15,-735.56,769.31,0,2
1731.5,-5824.3,282.29,-3668.7,-238.98,1584,-6.3345,0,-7056.2,497.45,-2839.1,961.97,-771.36,759.18,0,2
1741.5,-5520.5,332.15,-3636.9,48.01,1135,-80.551,0,-7004.9,560.95,-2767.3,943.34,-804.44,744.26,0,2
1751.5,-5275.6,301.39,-3484.9,233.65,722,-123.73,0,-7152.5,533.38,-2619.3,917.96,-849.71,701.07,0,2
1761.5,-4980.1,248.98,-3176.8,413.24,192.06,-222.32,0,-7323.3,616.48,-2491.9,915.98,-878.58,653.74,0,2
1771.5,-4686.2,343.52,-3150.7,510.6,-223.77,-333.85,0,-7414.7,663.32,-2444.7,885.46,-904.61,600.79,0,2
1781.5,-4314.4,527.48,-3112.5,565.27,-737.96,-480.33,0,-7352.9,770.47,-2501.2,880.07,-907.96,560.57,0,2
1791.5,-3988.7,594.92,-2780,552.57,-1146.1,-603.59,0,-7269.1,864.74,-2448.7,875.07,-924.77,493.9,0,2
1801.5,-4006.4,651.08,-3158.8,520.49,-1611.8,-742.65,0,-7140.5,995.25,-2325.9,854.36,-927.69,479.54,0,2
1811.5,-4057.3,660.05,-3198.4,518.58,-1958.5,-853.43,0,-7137.8,905.41,-2237,745.44,-932.93,440.51,0,2
1821.5,-3795.2,719.92,-3588.9,504.82,-2403.9,-1017.1,0,-7213.1,848.63,-2133.2,692.59,-942.89,393.53,0,2
1831.5,-3674.1,737.35,-3631.2,504.59,-2694.4,-1131.5,0,-7275.3,774.78,-2112.2,647.47,-942.01,383.11,0,2
1841.5,-3521.3,765.42,-3712,537.35,-3069,-1225.1,0,-7291.8,704.69,-1862.5,601.45,-910.31,367.16,0,2
1851.6,-3208.4,783.88,-3724.9,538.2,-3356.6,-1274.2,0,-7329.8,588.69,-1771.7,528.93,-874.87,366.1,0,2
1861.6,-3185,668.73,-4101.8,557.19,-3682.6,-1296.2,0,-7330,455.14,-1728.3,460.57,-846.23,323.4,0,2
1871.6,-2998.6,566.72,-4443.6,597.35,-3931.6,-1299.7,0,-7260.5,692.16,-1765.7,451.07,-797.38,324.98,0,2
1881.6,-2966.4,474.99,-4427.4,676.44,-4158.3,-1313.5,0,-7075.3,586.75,-1678.6,431.14,-744.37,339.9,0,2
1891.6,-3017,526.95,-4632.4,732.49,-4323.7,-1327.5,0,-7085.9,570.1,-1560.7,448.89,-688.35,320.12,0,2
1901.6,-2906.5,673.03,-5009.1,767.75,-4474.3,-1321,0,-7205.3,580.85,-1476.8,449,-610.25,274.8,0,2
1911.6,-2842,739.57,-5230.1,748.19,-4550.6,-1324,0,-7341.3,560.12,-1476,433.09,-552.27,198.38,0,2
1921.6,-2877.6,806.65,-5345.6,697.91,-4612.8,-1326,0,-7577,789.06,-1330.6,407.11,-471.33,112.35,0,2
1931.6,-2916.4,907.41,-5500.5,624.62,-4637,-1334,0,-7458.4,758.11,-1334,368.13,-437.11,49.211,0,2
1941.6,-2826.9,1023.5,-5918.7,478.54,-4628.2,-1338.5,0,-7416.1,660.26,-1725,273.25,-367.18,16.087,0,2
